No,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
162,37,blue-collar,single,basic.9y,unknown,yes,yes,telephone,may,mon,163,2,999,0,nonexistent,no
163,40,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,46,1,999,0,nonexistent,no
164,42,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,559,3,999,0,nonexistent,no
165,39,services,divorced,high.school,unknown,no,no,telephone,may,mon,2033,1,999,0,nonexistent,no
166,37,entrepreneur,married,basic.6y,no,no,no,telephone,may,mon,85,1,999,0,nonexistent,no
167,38,services,married,high.school,no,yes,yes,telephone,may,mon,506,1,999,0,nonexistent,no
168,56,admin.,divorced,unknown,unknown,no,no,telephone,may,mon,114,2,999,0,nonexistent,no
169,40,blue-collar,married,unknown,no,no,no,telephone,may,mon,114,2,999,0,nonexistent,no
170,54,management,divorced,university.degree,no,yes,no,telephone,may,mon,843,2,999,0,nonexistent,no
171,43,blue-collar,married,high.school,unknown,no,yes,telephone,may,mon,181,1,999,0,nonexistent,no
172,36,services,married,high.school,unknown,no,no,telephone,may,mon,427,1,999,0,nonexistent,no
173,45,technician,married,university.degree,no,yes,yes,telephone,may,mon,292,1,999,0,nonexistent,no
174,42,admin.,single,university.degree,unknown,no,no,telephone,may,mon,192,1,999,0,nonexistent,no
175,43,services,married,high.school,no,no,no,telephone,may,mon,93,3,999,0,nonexistent,no
176,46,management,married,basic.9y,no,no,no,telephone,may,mon,128,2,999,0,nonexistent,no
177,44,services,married,high.school,no,yes,yes,telephone,may,mon,107,1,999,0,nonexistent,no
178,51,admin.,single,basic.6y,no,no,no,telephone,may,mon,303,2,999,0,nonexistent,no
179,28,services,married,high.school,no,yes,no,telephone,may,mon,81,1,999,0,nonexistent,no
180,37,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,270,1,999,0,nonexistent,no
181,34,technician,married,high.school,no,no,no,telephone,may,mon,228,1,999,0,nonexistent,no
182,46,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,mon,240,1,999,0,nonexistent,no
,,,,,,,,,,,,,,,,
184,36,admin.,married,university.degree,no,yes,no,telephone,may,mon,233,3,999,0,nonexistent,no
185,54,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,102,1,999,0,nonexistent,no
186,57,management,married,university.degree,no,no,no,telephone,may,mon,461,1,999,0,nonexistent,no
187,51,technician,married,basic.6y,unknown,no,no,telephone,may,mon,250,1,999,0,nonexistent,no
188,54,retired,married,high.school,unknown,no,no,telephone,may,mon,130,1,999,0,nonexistent,no
189,49,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,252,1,999,0,nonexistent,no
190,34,admin.,married,university.degree,no,yes,no,telephone,may,mon,138,1,999,0,nonexistent,no
191,41,technician,married,professional.course,no,no,no,telephone,may,mon,412,1,999,0,nonexistent,no
192,38,blue-collar,single,basic.9y,no,yes,no,telephone,may,mon,179,2,999,0,nonexistent,no
193,45,management,divorced,university.degree,no,no,no,telephone,may,mon,19,2,999,0,nonexistent,no
194,42,technician,married,university.degree,no,no,no,telephone,may,mon,228,2,999,0,nonexistent,no
195,34,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,55,1,999,0,nonexistent,no
196,48,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,717,1,999,0,nonexistent,no
197,37,admin.,married,high.school,unknown,yes,no,telephone,may,mon,313,1,999,0,nonexistent,no
198,34,blue-collar,single,basic.9y,unknown,no,no,telephone,may,mon,289,1,999,0,nonexistent,no
199,40,admin.,married,basic.9y,unknown,yes,no,telephone,may,mon,683,2,999,0,nonexistent,no
200,43,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,1077,1,999,0,nonexistent,no
201,33,services,married,high.school,no,no,no,telephone,may,mon,146,2,999,0,nonexistent,no
202,32,services,single,basic.6y,no,no,no,telephone,may,mon,167,1,999,0,nonexistent,no
203,39,blue-collar,married,high.school,no,yes,no,telephone,may,mon,356,2,999,0,nonexistent,no
204,43,admin.,married,unknown,no,no,no,telephone,may,mon,277,1,999,0,nonexistent,no
205,44,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,172,1,999,0,nonexistent,no
206,35,student,single,university.degree,unknown,no,no,telephone,may,mon,218,1,999,0,nonexistent,no
207,35,student,single,university.degree,unknown,yes,yes,telephone,may,mon,217,1,999,0,nonexistent,no
208,35,unemployed,married,professional.course,no,no,no,telephone,may,mon,67,1,999,0,nonexistent,no
209,36,services,single,basic.4y,no,no,no,telephone,may,mon,291,1,999,0,nonexistent,no
210,35,student,single,university.degree,unknown,yes,no,telephone,may,mon,248,1,999,0,nonexistent,no
211,36,student,single,basic.9y,no,yes,no,telephone,may,mon,256,1,999,0,nonexistent,no
212,55,housemaid,divorced,university.degree,no,no,no,telephone,may,mon,286,1,999,0,nonexistent,no
213,59,admin.,married,university.degree,no,no,no,telephone,may,mon,477,1,999,0,nonexistent,no
214,57,retired,married,unknown,unknown,no,no,telephone,may,mon,611,2,999,0,nonexistent,no
215,39,blue-collar,married,professional.course,unknown,yes,no,telephone,may,mon,471,1,999,0,nonexistent,no
216,39,housemaid,married,basic.4y,unknown,yes,no,telephone,may,mon,381,2,999,0,nonexistent,no
217,30,blue-collar,single,unknown,no,yes,no,telephone,may,mon,251,1,999,0,nonexistent,no
218,30,blue-collar,single,unknown,no,yes,yes,telephone,may,mon,408,1,999,0,nonexistent,no
219,50,housemaid,married,basic.4y,unknown,no,no,telephone,may,mon,287,1,999,0,nonexistent,no
220,40,services,married,high.school,no,no,no,telephone,may,mon,322,3,999,0,nonexistent,no
221,35,admin.,married,high.school,no,yes,no,telephone,may,mon,216,2,999,0,nonexistent,no
222,43,technician,married,unknown,unknown,no,no,telephone,may,mon,366,2,999,0,nonexistent,no
223,36,services,single,basic.6y,unknown,yes,no,telephone,may,mon,210,1,999,0,nonexistent,no
224,46,technician,married,basic.4y,unknown,yes,no,telephone,may,mon,288,1,999,0,nonexistent,no
225,40,technician,married,basic.9y,no,no,no,telephone,may,mon,168,1,999,0,nonexistent,no
226,58,retired,married,university.degree,no,no,no,telephone,may,mon,132,1,999,0,nonexistent,no
227,42,technician,married,university.degree,no,no,no,telephone,may,mon,64,2,999,0,nonexistent,no
228,35,admin.,single,university.degree,no,no,no,telephone,may,mon,209,2,999,0,nonexistent,no
229,43,retired,married,basic.4y,unknown,no,no,telephone,may,mon,410,3,999,0,nonexistent,no
230,45,blue-collar,married,basic.4y,no,yes,yes,telephone,may,mon,177,1,999,0,nonexistent,no
231,39,admin.,married,professional.course,no,yes,no,telephone,may,mon,580,2,999,0,nonexistent,no
232,50,services,divorced,professional.course,no,yes,no,telephone,may,mon,165,1,999,0,nonexistent,no
233,32,management,divorced,basic.4y,unknown,yes,no,telephone,may,mon,127,2,999,0,nonexistent,no
234,39,admin.,married,high.school,unknown,no,no,telephone,may,mon,357,1,999,0,nonexistent,no
235,52,self-employed,married,university.degree,unknown,no,no,telephone,may,mon,175,1,999,0,nonexistent,no
236,44,admin.,married,professional.course,no,yes,no,telephone,may,mon,300,1,999,0,nonexistent,no
237,56,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,136,1,999,0,nonexistent,no
238,48,admin.,married,high.school,no,no,no,telephone,may,mon,125,2,999,0,nonexistent,no
239,33,services,married,high.school,unknown,no,yes,telephone,may,mon,189,2,999,0,nonexistent,no
240,43,management,married,university.degree,unknown,no,yes,telephone,may,mon,213,3,999,0,nonexistent,no
241,57,retired,married,high.school,no,no,no,telephone,may,mon,238,2,999,0,nonexistent,no
242,36,technician,single,professional.course,no,no,no,telephone,may,mon,124,1,999,0,nonexistent,no
243,34,management,married,university.degree,no,yes,no,telephone,may,mon,18,1,999,0,nonexistent,no
244,34,services,single,basic.9y,no,no,no,telephone,may,mon,730,2,999,0,nonexistent,no
245,30,technician,married,university.degree,unknown,no,no,telephone,may,mon,40,1,999,0,nonexistent,no
246,33,services,divorced,unknown,no,no,no,telephone,may,mon,181,2,999,0,nonexistent,no
247,32,technician,single,professional.course,no,no,no,telephone,may,mon,79,1,999,0,nonexistent,no
248,36,technician,single,high.school,no,yes,no,telephone,may,mon,142,2,999,0,nonexistent,no
249,36,blue-collar,single,high.school,no,no,yes,telephone,may,mon,389,1,999,0,nonexistent,no
250,33,services,single,high.school,no,no,no,telephone,may,mon,702,1,999,0,nonexistent,no
251,40,technician,divorced,professional.course,no,no,no,telephone,may,mon,151,1,999,0,nonexistent,no
252,41,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,211,1,999,0,nonexistent,no
253,51,services,married,basic.6y,no,yes,no,telephone,may,mon,117,1,999,0,nonexistent,no
254,36,technician,married,professional.course,no,yes,no,telephone,may,mon,232,3,999,0,nonexistent,no
255,28,services,married,unknown,no,no,no,telephone,may,mon,408,2,999,0,nonexistent,no
256,53,services,married,high.school,no,yes,yes,telephone,may,mon,370,3,999,0,nonexistent,no
257,58,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,179,2,999,0,nonexistent,no
258,45,management,married,basic.9y,no,no,yes,telephone,may,mon,46,1,999,0,nonexistent,no
259,43,technician,married,unknown,no,yes,no,telephone,may,mon,200,1,999,0,nonexistent,no
260,33,admin.,married,high.school,no,no,yes,telephone,may,mon,50,1,999,0,nonexistent,no
261,33,admin.,married,high.school,no,no,yes,telephone,may,mon,181,1,999,0,nonexistent,no
262,27,blue-collar,single,basic.6y,no,unknown,unknown,telephone,may,mon,119,1,999,0,nonexistent,no
263,42,technician,married,high.school,no,no,no,telephone,may,mon,361,1,999,0,nonexistent,no
264,43,admin.,divorced,basic.9y,no,no,no,telephone,may,mon,73,3,999,0,nonexistent,no
265,42,admin.,married,university.degree,no,no,no,telephone,may,mon,67,2,999,0,nonexistent,no
266,27,blue-collar,single,basic.6y,no,no,no,telephone,may,mon,350,1,999,0,nonexistent,no
267,34,self-employed,single,university.degree,no,yes,no,telephone,may,mon,150,2,999,0,nonexistent,no
268,31,student,single,university.degree,unknown,no,no,telephone,may,mon,332,2,999,0,nonexistent,no
269,54,management,divorced,university.degree,no,no,no,telephone,may,mon,611,2,999,0,nonexistent,no
270,40,self-employed,married,basic.4y,unknown,no,no,telephone,may,mon,58,3,999,0,nonexistent,no
271,52,unemployed,married,high.school,unknown,yes,no,telephone,may,mon,151,1,999,0,nonexistent,no
272,47,management,divorced,university.degree,no,no,no,telephone,may,mon,89,2,999,0,nonexistent,no
273,49,housemaid,married,basic.9y,unknown,no,no,telephone,may,mon,152,1,999,0,nonexistent,no
274,32,admin.,single,high.school,no,no,no,telephone,may,mon,611,2,999,0,nonexistent,no
275,49,housemaid,single,high.school,unknown,yes,yes,telephone,may,mon,110,2,999,0,nonexistent,no
276,50,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,463,1,999,0,nonexistent,no
277,34,services,married,high.school,no,no,no,telephone,may,mon,962,1,999,0,nonexistent,no
278,55,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,102,2,999,0,nonexistent,no
279,47,technician,single,basic.9y,no,no,no,telephone,may,mon,10,4,999,0,nonexistent,no
280,51,retired,married,professional.course,no,no,no,telephone,may,mon,118,3,999,0,nonexistent,no
281,47,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,92,2,999,0,nonexistent,no
282,56,technician,married,basic.4y,no,yes,no,telephone,may,mon,143,3,999,0,nonexistent,no
283,53,admin.,married,basic.9y,no,no,no,telephone,may,mon,189,3,999,0,nonexistent,no
284,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,75,2,999,0,nonexistent,no
285,42,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,mon,189,2,999,0,nonexistent,no
286,44,blue-collar,divorced,basic.6y,no,no,no,telephone,may,mon,55,2,999,0,nonexistent,no
,,,,,,,,,,,,,,,,
288,37,admin.,single,high.school,no,yes,yes,telephone,may,mon,56,2,999,0,nonexistent,no
289,60,blue-collar,married,unknown,unknown,yes,no,telephone,may,mon,5,2,999,0,nonexistent,no
290,36,services,married,high.school,no,no,no,telephone,may,mon,225,2,999,0,nonexistent,no
291,42,management,divorced,university.degree,no,yes,no,telephone,may,mon,125,2,999,0,nonexistent,no
292,31,admin.,married,high.school,no,yes,yes,telephone,may,mon,286,2,999,0,nonexistent,no
293,53,technician,divorced,professional.course,unknown,no,yes,telephone,may,mon,206,2,999,0,nonexistent,no
294,45,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,164,2,999,0,nonexistent,no
295,37,technician,single,professional.course,no,yes,no,telephone,may,mon,98,2,999,0,nonexistent,no
296,47,self-employed,married,professional.course,no,no,no,telephone,may,mon,446,2,999,0,nonexistent,no
297,49,blue-collar,divorced,high.school,no,no,yes,telephone,may,mon,742,2,999,0,nonexistent,no
298,36,admin.,married,university.degree,no,yes,no,telephone,may,mon,120,2,999,0,nonexistent,no
299,35,services,divorced,high.school,no,no,no,telephone,may,mon,122,3,999,0,nonexistent,no
300,38,unknown,married,unknown,unknown,no,no,telephone,may,mon,362,4,999,0,nonexistent,no
301,38,services,single,high.school,unknown,no,no,telephone,may,mon,357,2,999,0,nonexistent,no
302,50,blue-collar,divorced,high.school,unknown,no,yes,telephone,may,mon,200,2,999,0,nonexistent,no
303,59,retired,married,professional.course,unknown,no,no,telephone,may,mon,107,2,999,0,nonexistent,no
304,43,unknown,married,unknown,no,yes,no,telephone,may,mon,267,2,999,0,nonexistent,no
305,42,admin.,married,high.school,no,yes,no,telephone,may,mon,248,2,999,0,nonexistent,no
306,40,admin.,married,basic.6y,unknown,yes,no,telephone,may,mon,215,2,999,0,nonexistent,no
307,46,blue-collar,married,unknown,unknown,no,no,telephone,may,mon,209,2,999,0,nonexistent,no
308,57,housemaid,divorced,basic.4y,no,yes,yes,telephone,may,mon,205,2,999,0,nonexistent,no
309,42,admin.,married,university.degree,no,yes,no,telephone,may,mon,261,3,999,0,nonexistent,no
310,41,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,83,2,999,0,nonexistent,no
311,54,management,divorced,university.degree,no,yes,no,telephone,may,mon,106,3,999,0,nonexistent,no
312,27,admin.,single,university.degree,no,no,no,telephone,may,mon,106,2,999,0,nonexistent,no
313,36,admin.,married,high.school,no,no,no,telephone,may,mon,108,2,999,0,nonexistent,no
314,58,blue-collar,married,professional.course,unknown,yes,no,telephone,may,mon,214,2,999,0,nonexistent,no
315,40,management,married,university.degree,unknown,yes,no,telephone,may,mon,358,2,999,0,nonexistent,no
316,34,admin.,single,basic.9y,unknown,no,no,telephone,may,mon,453,2,999,0,nonexistent,no
317,33,admin.,divorced,high.school,no,no,no,telephone,may,mon,364,2,999,0,nonexistent,no
318,56,retired,married,basic.6y,no,no,no,telephone,may,mon,136,2,999,0,nonexistent,no
319,42,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,173,2,999,0,nonexistent,no
320,43,services,married,high.school,no,yes,no,telephone,may,mon,241,2,999,0,nonexistent,no
321,54,management,single,basic.9y,no,yes,no,telephone,may,mon,224,3,999,0,nonexistent,no
322,53,admin.,single,basic.6y,no,yes,yes,telephone,may,mon,148,2,999,0,nonexistent,no
323,42,technician,single,unknown,no,no,no,telephone,may,mon,230,2,999,0,nonexistent,no
324,40,services,married,basic.6y,unknown,no,no,telephone,may,mon,199,3,999,0,nonexistent,no
325,54,technician,married,professional.course,no,yes,yes,telephone,may,mon,196,2,999,0,nonexistent,no
326,40,housemaid,single,professional.course,no,no,no,telephone,may,mon,111,4,999,0,nonexistent,no
327,26,admin.,single,university.degree,no,yes,no,telephone,may,mon,231,3,999,0,nonexistent,no
328,33,admin.,married,high.school,no,no,no,telephone,may,mon,316,3,999,0,nonexistent,no
329,35,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,240,2,999,0,nonexistent,no
330,36,admin.,married,high.school,no,no,no,telephone,may,mon,669,3,999,0,nonexistent,no
331,29,services,single,high.school,no,yes,no,telephone,may,mon,425,2,999,0,nonexistent,no
332,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,121,2,999,0,nonexistent,no
333,35,management,married,high.school,no,yes,no,telephone,may,mon,174,5,999,0,nonexistent,no
334,50,self-employed,single,university.degree,no,no,yes,telephone,may,mon,88,5,999,0,nonexistent,no
335,46,services,married,high.school,unknown,yes,no,telephone,may,mon,313,3,999,0,nonexistent,no
336,49,entrepreneur,married,high.school,no,yes,no,telephone,may,mon,135,4,999,0,nonexistent,no
337,42,technician,single,professional.course,unknown,yes,no,telephone,may,mon,152,2,999,0,nonexistent,no
338,36,blue-collar,single,high.school,no,yes,yes,telephone,may,mon,402,3,999,0,nonexistent,no
339,55,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,221,2,999,0,nonexistent,no
340,41,management,married,university.degree,unknown,no,no,telephone,may,mon,213,2,999,0,nonexistent,no
341,57,management,married,professional.course,unknown,yes,no,telephone,may,mon,144,3,999,0,nonexistent,no
342,32,services,single,high.school,no,yes,no,telephone,may,mon,158,3,999,0,nonexistent,no
343,49,admin.,married,basic.9y,no,no,no,telephone,may,mon,220,3,999,0,nonexistent,no
344,57,unknown,married,unknown,unknown,yes,no,telephone,may,mon,325,2,999,0,nonexistent,no
345,58,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,mon,254,2,999,0,nonexistent,no
346,52,technician,married,high.school,no,yes,no,telephone,may,mon,503,2,999,0,nonexistent,no
347,50,services,divorced,professional.course,no,no,no,telephone,may,mon,680,2,999,0,nonexistent,no
348,41,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,421,4,999,0,nonexistent,no
349,33,entrepreneur,married,university.degree,no,yes,no,telephone,may,mon,130,3,999,0,nonexistent,no
350,57,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,164,2,999,0,nonexistent,no
351,48,blue-collar,married,basic.6y,unknown,no,no,telephone,may,mon,174,3,999,0,nonexistent,no
352,55,technician,married,professional.course,no,no,no,telephone,may,mon,113,2,999,0,nonexistent,no
